,signal_001,signal_002,signal_003,signal_004,signal_005,signal_006,signal_007,signal_008,signal_009,signal_010,signal_011,signal_012,signal_013,signal_014
00:02:39,1.448912978,28.6384697,0.500898719,0.500898719,1.70193398,49.10538101,150.7324066,18.21883965,24.5689106,0.5,-0.001203597,0.0,996.7523193,0.000288582
00:02:40,1.423061967,28.63730049,0.500869215,0.500869215,1.695642948,51.38549042,150.5559998,18.21883965,24.7259903,0.5,-0.001175442,0.0,996.7525024,0.0
00:02:41,1.433990002,28.63612938,0.50083971,0.50083971,1.698189974,54.87913132,150.3462067,18.21883965,24.7259903,0.5,-0.001147288,0.0,996.7526855,0.0
00:02:42,1.449656963,28.63496017,0.500810206,0.500810206,1.705158949,56.36294174,150.110199,18.21883965,24.7259903,0.5,-0.001119134,0.0,996.7529297,0.0
00:02:43,1.434792042,28.63378906,0.500780702,0.500780702,1.712128043,53.93096161,149.8740997,18.21883965,24.7259903,0.5,-0.00109098,0.0,996.7531128,0.0
00:02:44,1.463405013,28.63261986,0.500751197,0.500751197,1.722344041,56.20508957,149.7978058,18.21883965,24.5689106,0.5,-0.001062825,0.0,996.7531738,0.0
00:02:45,1.474709034,28.63145065,0.500721693,0.500721693,1.720885992,58.4792099,149.6833954,18.21884918,24.5689106,0.5,-0.001034671,0.0,996.753418,0.0
00:02:46,1.428966999,28.63027954,0.500692189,0.500692189,1.716729045,55.47872925,149.7024994,18.21884918,24.5689106,0.5,-0.001006517,0.0,996.7536011,0.0
00:02:47,1.460809946,28.62911034,0.500662684,0.500662684,1.714791059,56.38122177,149.6643066,18.21884918,24.5689106,0.5,-0.000978362,0.0,996.7537842,0.0
00:02:48,1.443858981,28.62793922,0.50063318,0.50063318,1.710626006,54.51057053,149.3733978,18.21884918,24.5689106,0.5,-0.000950208,0.0,996.7540283,0.0
00:02:49,1.448065042,28.62677002,0.500603676,0.500603676,1.71339798,50.89336014,149.1732025,18.21884918,24.7259903,0.5,-0.000922054,0.0,996.7542114,0.0
00:02:50,1.434880972,28.62560081,0.500574172,0.500574172,1.712200999,42.411129,148.8775024,18.21884918,24.7259903,0.5,-0.000893899,0.0,996.7543945,0.0
00:02:51,1.498200059,28.6244297,0.500544727,0.500544727,1.716699004,35.34260941,148.7821045,18.21884918,24.7259903,0.5,-0.000865745,0.0,996.7545776,0.000288582
00:02:52,1.480595946,28.6232605,0.500515223,0.500515223,1.716024995,29.45216942,148.6867981,18.21884918,24.7259903,0.5,-0.000837591,0.0,996.7548218,0.000648957
00:02:53,1.481418967,28.62208939,0.500485718,0.500485718,1.712368011,24.54347992,148.5914001,18.21886063,24.7259903,0.5,-0.000809436,0.0,996.7548828,0.001009332
00:02:54,1.453503966,28.62092018,0.500456214,0.500456214,1.713456035,20.45289993,148.410202,18.21886063,24.53749084,0.5,-0.000781282,0.0,996.755127,0.001369707
00:02:55,1.378844023,28.61974907,0.50042671,0.50042671,1.709697008,17.04408073,148.2910004,18.21886063,24.53749084,0.5,-0.000753128,0.0,996.7553101,0.001730082
00:02:56,1.438145995,28.61857986,0.500397205,0.500397205,1.705939054,14.20339966,148.2528076,18.21886063,24.53749084,0.5,-0.000724974,0.0,996.7554932,0.0
00:02:57,1.448200941,28.61741066,0.500367701,0.500367701,1.69767499,11.8361702,148.1622009,18.21886063,24.53749084,0.5,-0.000696819,0.0,996.7556763,0.0
00:02:58,1.408282995,28.61623955,0.500338197,0.500338197,1.689411044,9.863472939,148.0715942,18.21886063,24.53749084,0.5,-0.000668665,0.0,996.7559204,0.0
00:02:59,1.44254601,28.61507034,0.500308692,0.500308692,1.691696048,8.219560623,148.0144043,18.21886063,24.75741005,0.5,-0.000640511,0.0,996.7561035,0.0
00:03:00,1.42633903,28.61389923,0.500279188,0.500279188,1.68817699,6.849634171,147.8618011,18.21887016,24.75741005,0.5,-0.000612356,0.0,996.7562866,0.0
00:03:01,1.393525004,28.61273003,0.500249684,0.500249684,1.682641029,5.803162098,147.8283997,18.21887016,24.75741005,0.5,-0.000584202,0.0,996.7564697,0.0
00:03:02,1.372009993,28.61156082,0.50022018,0.50022018,1.672598958,4.756690025,147.6472015,18.21887016,24.75741005,0.5,-0.000556048,0.0,996.7567139,0.0
00:03:03,1.438436985,28.61038971,0.500190675,0.500190675,1.679507017,4.029973984,147.4660034,18.21887016,24.63174057,0.5,-0.000527893,0.0,996.7567749,0.000288582
00:03:04,1.418084025,28.6092205,0.500161171,0.500161171,1.686414003,3.303256989,147.4373932,18.21887016,24.63174057,0.5,-0.000499739,0.0,996.757019,0.003171583
00:03:05,1.434669018,28.60804939,0.500131726,0.500131726,1.683969021,2.839374065,147.2561951,18.21887016,24.63174057,0.5,-0.000471585,0.0,996.7572021,0.001730082
00:03:06,1.456336021,28.60688019,0.500102222,0.500102222,1.688163042,2.37548995,147.1703949,18.21887016,24.63174057,0.5,-0.00044343,0.0,996.7573853,0.000288582
00:03:07,1.468121052,28.60570908,0.500072718,0.500072718,1.702448964,1.911607027,147.1417999,18.2188797,24.63174057,0.5,-0.000415276,0.0,996.7576294,0.0
00:03:08,1.457795024,28.60453987,0.500043213,0.500043213,1.696405053,12.30634022,147.0702972,18.2188797,24.69457054,0.5,-0.000387122,0.0,996.7578125,0.0
00:03:09,1.395164967,26.21273994,0.500013709,0.500013709,1.695729971,20.86901093,147.0225983,18.2188797,24.70128059,0.100000001,-0.000358967,0.0,996.7579956,0.0
00:03:10,1.450484037,26.07531929,0.499984205,0.499984205,1.703269005,26.8094101,147.3087006,18.2188797,24.70799065,0.100000001,-0.000330813,0.0,996.7581787,0.0
00:03:11,1.486107945,25.93791008,0.4999547,0.4999547,1.712955952,33.13750076,147.842804,18.2188797,24.71468925,0.100000001,-0.000302659,0.0,996.7584229,0.0
00:03:12,1.488834977,25.80048943,0.479818106,0.479818106,1.712106943,27.82043076,148.4674072,18.2188797,24.72139931,0.100000001,-0.000274505,0.0,996.7584839,0.0
00:03:13,1.472776055,25.92468071,0.428115785,0.428115785,1.711258054,23.18368912,149.2303925,18.2188797,24.72810936,0.100000001,-0.00024635,0.0,996.758728,0.000288582
00:03:14,1.484238982,26.04886055,0.376413614,0.376413614,1.710409045,19.3197403,149.7263031,18.21888924,24.73481941,0.100000001,-0.000218196,0.0,996.7589111,0.001730082
00:03:15,1.448961973,26.17304993,0.354176611,0.354176611,1.701632023,16.09977913,149.7454071,18.21888924,24.74151993,0.100000001,-0.000190042,0.0,996.7590942,0.002090458
00:03:16,1.44610095,26.12784004,0.331939489,0.331939489,1.692855,13.4164896,149.6213989,18.21888924,24.74822998,0.100000001,-0.000161887,0.0,996.7592773,0.002450833
00:03:17,1.412381053,26.08263016,0.309702486,0.309702486,1.684077978,11.7348299,149.5785065,18.21888924,24.75494003,0.100000001,-0.000133733,0.0,996.7595215,0.0
00:03:18,1.432145,26.03741074,0.310093105,0.310093105,1.680384994,9.779028893,138.3488007,18.21888924,24.88307953,0.100000001,-0.000105579,0.0,996.7595825,0.0
00:03:19,1.413158059,25.99220085,0.310483605,0.310483605,1.661491036,8.149190903,120.018898,18.21888924,24.88307953,0.100000001,-7.74e-05,0.0,996.7598267,0.0
00:03:20,1.361794949,25.90052986,0.310874194,0.310874194,1.627645969,6.790991783,112.0936966,18.21888924,24.88307953,0.100000001,-4.93e-05,0.0,996.7600708,0.0
00:03:21,1.352144957,25.80887032,0.311264813,0.311264813,1.593801975,5.753479004,106.6719971,18.21888924,24.88307953,0.100000001,-2.11e-05,0.0,996.7603149,0.0
00:03:22,1.339202046,25.71719933,0.311655402,0.311655402,1.561673999,4.715967178,103.2387009,18.21890068,24.7259903,0.100000001,7.04e-06,0.0,996.760376,0.0
00:03:23,1.307436943,25.62553024,0.312045991,0.312045991,1.532084942,3.995471954,102.5044022,18.21890068,24.7259903,0.100000001,3.52e-05,0.0,996.7606201,0.0
00:03:24,1.314059973,25.53385925,0.312436491,0.312436491,1.508844972,3.274976969,102.7285004,18.21890068,24.7259903,0.100000001,6.33e-05,0.0,996.7608032,0.003171583
00:03:25,1.310045958,25.44219971,0.31282711,0.31282711,1.485605001,2.815064907,101.1740036,18.21890068,24.7259903,0.100000001,9.15e-05,0.0,996.7609863,0.000288582
00:03:26,1.285595059,25.35053062,0.309572011,0.309572011,1.467854023,2.355153084,98.03159332,18.32901001,24.7259903,0.100000001,0.000119656,0.0,996.7612305,0.000288582
00:03:27,1.283414006,25.29746056,0.306316912,0.306316912,1.450103045,1.895241022,97.24478912,18.32901001,24.66315079,0.100000001,0.00014781,0.0,996.7614136,0.000288582
00:03:28,1.281231999,25.24438095,0.303061694,0.303061694,1.439466,1.579367995,93.44434357,18.32901001,24.66315079,0.100000001,0.000175964,0.0,996.7614746,0.000288582
00:03:29,1.283239007,25.19131088,0.299806595,0.299806595,1.425884008,9.556143761,90.06828308,18.32901001,24.66315079,0.100000001,0.000204119,0.0,996.7617188,0.000288582
00:03:30,1.265174985,25.13824081,0.296551496,0.296551496,1.399857998,7.963452816,87.72696686,18.32901001,24.66315079,0.100000001,0.000232273,0.0,996.7619019,0.000288582
00:03:31,1.249801993,25.0851593,0.293296397,0.293296397,1.385040998,6.636209965,86.10093689,18.43597984,24.66315079,0.100000001,0.000260427,0.0,996.762085,0.000288582
00:03:32,1.22911799,25.03208923,0.290041208,0.290041208,1.374915957,5.530175209,84.22693634,18.43597984,24.7888298,0.100000001,0.000288582,0.0,996.7623291,0.000288582
00:03:33,1.223301053,24.97900963,0.286786109,0.286786109,1.364791036,14.80723,82.24326324,18.43597984,24.7888298,0.100000001,0.000270411,0.0,996.7625122,0.0
00:03:34,1.293228984,24.92593956,0.28353101,0.28353101,1.367925048,22.18951035,81.17513275,18.43597984,24.7888298,0.100000001,0.000252241,0.0,996.7626953,0.0
00:03:35,1.320567966,24.87286949,0.280275911,0.280275911,1.389598012,30.88113976,78.33791351,18.43597984,24.7888298,0.100000001,0.000234071,0.0,996.7628784,0.0
00:03:36,1.333441973,24.81978989,0.277020693,0.277020693,1.389366031,38.67195129,76.15396118,18.53887939,24.7888298,0.100000001,0.000215901,0.0,996.7631226,0.0
00:03:37,1.333204985,24.76671982,0.273765594,0.273765594,1.381283045,32.99684906,73.66960144,18.53887939,24.50606918,0.100000001,0.000197731,0.0,996.7631836,0.0
00:03:38,1.299914002,24.71364021,0.270510495,0.270510495,1.369228005,27.49736977,72.01972198,18.53887939,24.50606918,0.100000001,0.000179561,0.0,996.7634277,0.0
00:03:39,1.291087031,24.66057014,0.267255306,0.267255306,1.357172012,22.91448021,71.02311707,18.53887939,24.50606918,0.100000001,0.000161391,0.0,996.7636108,0.0
00:03:40,1.29509902,24.60750008,0.264000207,0.264000207,1.361685038,19.09539986,68.92500305,18.53887939,24.50606918,0.100000001,0.00014322,0.0,996.7637939,0.0
00:03:41,1.29290998,24.55442047,0.260745108,0.260745108,1.354508996,15.91283035,68.20496368,18.64193916,24.7259903,0.100000001,0.00012505,0.0,996.7639771,0.0
00:03:42,1.279325962,24.5013504,0.25748989,0.25748989,1.338242054,24.00721931,66.59799957,18.64193916,24.7259903,0.100000001,0.00010688,0.0,996.7642212,0.0
00:03:43,1.257678032,24.4482708,0.25423491,0.25423491,1.327270985,31.2671299,65.17700195,18.64193916,24.7259903,0.100000001,8.87e-05,0.0,996.7644043,0.0
00:03:44,1.261121988,24.39520073,0.250979692,0.250979692,1.316300988,33.28337097,63.78939056,18.64193916,24.7259903,0.100000001,7.05e-05,0.0,996.7645874,0.001730082
00:03:45,1.248289943,24.34213066,0.247724593,0.247724593,1.313318968,34.05060959,62.37792969,18.73690987,24.7259903,0.100000001,5.24e-05,0.0,996.7647705,0.001009332
00:03:46,1.199213028,24.28904915,0.244469494,0.244469494,1.299162984,28.76394081,60.92832184,18.7483902,24.5689106,0.100000001,3.42e-05,0.0,996.7650146,0.000288582
00:03:47,1.245136023,24.23597908,0.241214305,0.241214305,1.290964007,23.96994972,59.44057083,18.75985909,24.5689106,0.100000001,1.6e-05,0.0,996.7650757,0.000288582
00:03:48,1.254495978,24.18291092,0.237959206,0.237959206,1.293859005,19.97496033,58.25799179,18.77133942,24.5689106,0.100000001,-2.14e-06,0.0,996.7653198,0.000288582
00:03:49,1.266600013,24.12982941,0.235851496,0.235851496,1.293637991,16.64579964,56.96097946,18.78281975,24.5689106,0.100000001,-2.03e-05,0.0,996.7655029,0.000288582
00:03:50,1.263882995,24.07675934,0.233743906,0.233743906,1.293416023,13.87150002,56.4269104,18.79430008,24.5689106,0.100000001,-3.85e-05,0.0,996.765686,0.0
00:03:51,1.261165977,24.02367973,0.231636196,0.231636196,1.287858009,11.55957985,54.97253036,18.80578041,24.75741005,0.100000001,-5.67e-05,0.0,996.7659302,0.0
00:03:52,1.251075983,23.97060966,0.229528502,0.229528502,1.28461504,9.632983208,54.18096924,18.8172493,24.75741005,0.100000001,-7.48e-05,0.0,996.7661133,0.0
00:03:53,1.235430956,23.9175396,0.227420896,0.227420896,1.278548956,8.027485847,53.05084991,18.82872963,24.75741005,0.100000001,-9.3e-05,0.0,996.7662964,0.0
00:03:54,1.254693985,23.86445999,0.225313202,0.225313202,1.281414986,6.689570904,51.92073059,18.84020996,24.75741005,0.100000001,-0.000111162,0.0,996.7664795,0.0
00:03:55,1.255926967,23.81138992,0.223205507,0.223205507,1.281394005,5.667552948,50.86214066,18.85169029,24.60032082,0.100000001,-0.000129332,0.0,996.7667236,0.0
00:03:56,1.234735966,23.75831032,0.221097901,0.221097901,1.272943974,4.645534992,49.96089935,18.86315918,24.60032082,0.100000001,-0.000147503,0.0,996.7667847,0.0
00:03:57,1.210731983,23.70524025,0.218990207,0.218990207,1.264495015,3.935801029,49.65095139,18.87463951,24.60032082,0.100000001,-0.000165673,0.0,996.7670288,0.0
00:03:58,1.23170805,23.67703056,0.216882497,0.216882497,1.261368036,3.226066113,48.44929886,18.88611984,24.60032082,0.100000001,-0.000183843,0.0,996.7672119,0.0
00:03:59,1.234251022,23.64882088,0.214774802,0.214774802,1.268565059,2.77302289,47.19042969,18.89760017,24.60032082,0.100000001,-0.000202013,0.0,996.767395,0.0
00:04:00,1.217028975,23.62060928,0.212667197,0.212667197,1.268565059,2.319978952,46.47517014,18.90906906,24.66315079,0.100000001,-0.000220183,0.0,996.7675781,0.002450833
00:04:01,1.222866058,23.5923996,0.210559502,0.210559502,1.25870502,1.866935968,45.78850937,18.92054939,24.66119003,0.100000001,-0.000238353,0.0,996.7678223,0.000288582
00:04:02,1.222532034,23.56418991,0.208451897,0.208451897,1.262137055,1.625285983,44.91112137,18.93202972,24.65922928,0.100000001,-0.000256524,0.0,996.7678833,0.000288582
00:04:03,1.214661956,23.53598022,0.206344202,0.206344202,1.262223959,1.383635998,44.43904114,18.94351006,24.65727043,0.100000001,-0.000274694,0.0,996.7681885,0.000288582
00:04:04,1.254235983,23.50777054,0.204236507,0.204236507,1.262310982,1.141986012,43.4281311,18.95499039,24.65530968,0.100000001,-0.000292864,0.0,996.7683716,0.000288582
00:04:05,1.279533029,23.47956085,0.202128798,0.202128798,1.28243804,0.900335729,42.83684921,18.96645927,24.65335083,0.100000001,-0.000311034,0.0,996.7686157,0.000288582
00:04:06,1.285519004,23.45134926,0.200021207,0.200021207,1.293357968,0.800533175,42.159729,18.97793961,24.65139008,0.100000001,-0.000329204,0.0,996.7686768,0.0
00:04:07,1.287716985,23.42314911,0.197913498,0.197913498,1.295382023,0.700730681,41.83546829,18.98941994,24.64942932,0.100000001,-0.000347374,0.0,996.7689209,0.0
00:04:08,1.282001972,23.39493942,0.195805803,0.195805803,1.295382023,0.600928187,41.04391098,19.00090027,24.64747047,0.100000001,-0.000365545,0.0,996.769104,0.0
00:04:09,1.268972993,23.36672974,0.193698198,0.193698198,1.287176013,0.501125574,40.25234985,19.01236916,24.64550972,0.100000001,-0.000383715,0.0,996.7692871,0.0
00:04:10,1.263385057,23.33852005,0.191590503,0.191590503,1.280204058,0.40132311,39.5847702,19.02384949,24.64355087,0.100000001,-0.000401885,0.0,996.7694702,0.0
00:04:11,1.272104025,23.31031036,0.190390006,0.190390006,1.282989979,0.301520586,39.12223053,19.03532982,24.64159012,0.100000001,-0.000420055,0.0,996.7697144,0.0
00:04:12,1.266464949,23.28210068,0.189189494,0.189189494,1.277984023,0.656301677,38.29727936,19.04681015,24.63962936,0.100000001,-0.000438225,0.0,996.7697754,0.0
00:04:13,1.253218055,23.25388908,0.187988997,0.187988997,1.270110965,0.577791929,37.79898071,19.05829048,24.63767052,0.100000001,-0.000456396,0.0,996.7700806,0.0
00:04:14,1.245959044,23.2256794,0.186788499,0.186788499,1.25860703,0.499282211,37.30067825,19.06975937,24.63570976,0.100000001,-0.000474566,0.0,996.7703247,0.0
00:04:15,1.199589014,23.19746971,0.185588002,0.185588002,1.247102976,0.420772403,36.65694046,19.0812397,24.63375092,0.100000001,-0.000492736,0.0,996.7703857,0.002450833
00:04:16,1.212864995,23.16926003,0.184387505,0.184387505,1.238258004,0.342262685,36.38991165,19.09272003,24.63179016,0.100000001,-0.000510906,0.0,996.7706299,0.000288582
00:04:17,1.21081996,23.14105034,0.183186993,0.183186993,1.233245015,0.263752908,35.92736816,19.10420036,24.62982941,0.100000001,-0.000529076,0.0,996.770813,0.000288582
00:04:18,1.21627903,23.11284065,0.181986496,0.181986496,1.233245015,0.44223401,35.46482849,19.11566925,24.62787056,0.100000001,-0.000547246,0.0,996.7709961,0.000288582
00:04:19,1.21746099,23.08462906,0.180785999,0.180785999,1.233752012,0.405152887,35.15010834,19.12714958,24.62590981,0.100000001,-0.000565417,0.0,996.7711792,0.000288582
00:04:20,1.210929036,23.05641937,0.179585502,0.179585502,1.227182984,0.368071914,34.76863098,19.13862991,24.62394905,0.100000001,-0.000583587,0.0,996.7714233,0.001369707
00:04:21,1.199108005,23.02820969,0.178385004,0.178385004,1.220613003,0.330990791,34.3633194,19.15011024,24.6219902,0.100000001,-0.000601757,0.0,996.7714844,0.002450833
00:04:22,1.209995985,23.0,0.177184507,0.177184507,1.221287012,0.293909699,34.22026062,19.16157913,24.62002945,0.100000001,-0.000619927,0.0,996.7717285,0.003171583
00:04:23,1.223145008,22.97179031,0.175983995,0.175983995,1.226569057,0.256828606,33.84355927,19.17305946,24.6180706,0.100000001,-0.000638097,0.0,996.7719116,0.003892333
00:04:24,1.196066976,22.94358063,0.174783498,0.174783498,1.228081942,0.219747499,33.58129883,19.18453979,24.61610985,0.100000001,-0.000656267,0.0,996.7722168,0.0
00:04:25,1.223083019,22.91537094,0.173583001,0.173583001,1.229594946,0.182666495,33.19504929,19.19602013,24.61414909,0.100000001,-0.000674438,0.0,996.7722778,0.0
00:04:26,1.241860032,22.88717079,0.172382504,0.172382504,1.238584995,0.145585403,32.86603165,19.20750046,24.61219025,0.100000001,-0.000692608,0.0,996.772522,0.0
00:04:27,1.246400952,22.8589592,0.171182007,0.171182007,1.251667023,0.108504303,32.66336823,19.21898079,24.61022949,0.100000001,-0.000710778,0.0,996.7727051,0.0
00:04:28,1.250941992,22.83074951,0.169981495,0.169981495,1.255272985,0.071423247,32.46070862,19.23044968,24.60827065,0.100000001,-0.000728948,0.0,996.7728882,0.0
00:04:29,1.253100991,22.80253983,0.168780997,0.168780997,1.255113006,0.663748026,32.27235031,19.24193001,24.60630989,0.100000001,-0.000747118,0.0,996.7730713,0.0
00:04:30,1.249873996,22.77433014,0.1675805,0.1675805,1.25495398,0.600075424,32.08399963,19.25341034,24.60434914,0.100000001,-0.000765288,0.0,996.7733154,0.0
00:04:31,1.246646047,22.74612045,0.166380003,0.166380003,1.252493978,0.536402583,31.87895966,19.26487923,24.60239029,0.100000001,-0.000783459,0.0,996.7733765,0.0
00:04:32,1.227164984,22.71791077,0.165179506,0.165179506,1.242830038,0.472730011,31.70252991,19.27635956,24.60042953,0.100000001,-0.000801629,0.0,996.7736206,0.0
00:04:33,1.227434039,22.68969917,0.163978904,0.163978904,1.233165026,0.409057289,31.47364044,19.28783989,24.59847069,0.100000001,-0.000819799,0.0,996.7738037,0.0
00:04:34,1.225836992,22.66148949,0.162778497,0.162778497,1.230455041,0.345384598,31.10647011,19.29932022,24.59650993,0.100000001,-0.000837969,0.0,996.7739868,0.0
00:04:35,1.224241018,22.65111923,0.161577895,0.161577895,1.227745056,0.281711996,30.71545982,19.31080055,24.59454918,0.100000001,-0.000856139,0.0,996.7741699,0.0
00:04:36,1.214601994,22.64073944,0.160377398,0.160377398,1.222810984,0.218039304,30.37212944,19.32226944,24.59259033,0.100000001,-0.00087431,0.0,996.7744141,0.0
00:04:37,1.194206953,22.63036919,0.159176901,0.159176901,1.212986946,0.154366598,30.17662048,19.33374977,24.59062958,0.100000001,-0.00089248,0.0,996.7745972,0.0
00:04:38,1.187932014,22.6199894,0.157976404,0.157976404,1.207628012,0.1461128,29.80468941,19.3452301,24.50606918,0.100000001,-0.00091065,0.0,996.7747803,0.000288582
00:04:39,1.195464969,22.60961914,0.156775907,0.156775907,1.202270031,0.137859002,29.5138092,19.35671043,24.50606918,0.100000001,-0.00092882,0.0,996.7750244,0.001730082
00:04:40,1.197896004,22.59923935,0.155575395,0.155575395,1.200420022,0.129605204,29.2467804,19.36819077,24.50606918,0.100000001,-0.00094699,0.0,996.7750854,0.001249582
00:04:41,1.194636941,22.58886909,0.154374897,0.154374897,1.20233202,0.121351399,28.90345001,19.37965965,24.50606918,0.100000001,-0.00096516,0.0,996.7753296,0.000769082
00:04:42,1.194555998,22.5784893,0.1531744,0.1531744,1.204244018,0.113097601,28.61257935,19.39113998,24.50606918,0.100000001,-0.000983331,0.0,996.7755127,0.000288582
